7.853981633974482790e-01,7.853981633974809196e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974809196e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974645993e-01,7.853981633974482790e-01,7.853981633974645993e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974563836e-01,7.853981633974563836e-01,7.858570894781407024e-01,7.858570894781325977e-01,7.858570894781325977e-01,7.859030052472654182e-01,7.858570894781335969e-01,7.858570894781325977e-01,7.858570894781365945e-01,7.858570894781325977e-01,7.853981633974563836e-01,7.853981633974563836e-01,7.853981633974482790e-01,7.853981633974645993e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974645993e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974809196e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974809196e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974809196e-01,7.853981633974157495e-01,7.853981633974809196e-01,7.853981633974809196e-01,7.853981633974157495e-01,7.853981633974809196e-01,7.853981633974809196e-01,7.853981633974157495e-01,7.853981633974809196e-01,7.853981633974809196e-01,7.853981633974157495e-01,7.853981633974809196e-01
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974811416e-01,7.853981633974811416e-01,7.853981633974482790e-01,7.853981633974811416e-01,7.853981633974647103e-01,7.853981633974647103e-01,7.853981633974647103e-01,7.853981633974647103e-01,7.853981633974647103e-01,7.853981633974811416e-01,7.853981633974647103e-01,7.853981633974647103e-01,7.844730942811403152e-01,7.844730942811403152e-01,7.844730942811403152e-01,7.844730942811413144e-01,7.844730942811413144e-01,7.844730942811403152e-01,7.844730942811403152e-01,7.844730942811403152e-01,7.853981633974647103e-01,7.853981633974729260e-01,7.853981633974647103e-01,7.853981633974647103e-01,7.853981633974647103e-01,7.853981633974811416e-01,7.853981633974647103e-01,7.853981633974811416e-01,7.853981633974811416e-01,7.853981633974811416e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974811416e-01,7.853981633974811416e-01,7.853981633974482790e-01,7.853981633974811416e-01,7.853981633974811416e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633975141152e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633975141152e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633975141152e-01,7.853981633974482790e-01
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974154164e-01,7.853981633974154164e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.877183448489087914e-01,7.877183448489087914e-01,7.877183448489109008e-01,7.877183448489077922e-01,7.877183448489077922e-01,7.877183448489087914e-01,7.877183448489087914e-01,7.877183448489087914e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974318477e-01,7.853981633974482790e-01,7.853981633974154164e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974154164e-01,7.853981633974154164e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974154164e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974811416e-01,7.853981633974154164e-01,7.853981633974154164e-01,7.853981633974154164e-01,7.853981633974154164e-01,7.853981633974811416e-01,7.853981633974154164e-01,7.853981633974154164e-01,7.853981633974811416e-01,7.853981633974154164e-01,7.853981633974154164e-01
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974150833e-01,7.853981633974317367e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.858656715447719376e-01,7.858656715447761565e-01,7.858656715447761565e-01,7.858656715447781549e-01,7.858656715447781549e-01,7.858656715447761565e-01,7.858656715447761565e-01,7.858656715447719376e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974317367e-01,7.853981633974150833e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974150833e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633973818877e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974818077e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974818077e-01,7.853981633974650434e-01,7.853981633974482790e-01,7.853981633974650434e-01,7.853981633974482790e-01,7.853981633974650434e-01,7.853981633974482790e-01,7.853981633974566057e-01,7.853981633974566057e-01,7.839850696606884828e-01,7.839850696606842639e-01,7.839850696606842639e-01,7.839850696606853742e-01,7.839850696606853742e-01,7.839850696606863734e-01,7.839850696606842639e-01,7.839850696606884828e-01,7.853981633974566057e-01,7.853981633974566057e-01,7.853981633974650434e-01,7.853981633974482790e-01,7.853981633974650434e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974650434e-01,7.853981633974818077e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974818077e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974818077e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974147503e-01,7.853981633974818077e-01,7.853981633974818077e-01,7.853981633974147503e-01,7.853981633974818077e-01,7.853981633974818077e-01,7.853981633974147503e-01,7.853981633974818077e-01,7.853981633974147503e-01,7.853981633974818077e-01,7.853981633974818077e-01
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974650434e-01,7.853981633974482790e-01,7.853981633974650434e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974566057e-01,7.853981633974566057e-01,7.872885203139927679e-01,7.872885203139969867e-01,7.872885203139969867e-01,7.872885203139959875e-01,7.872885203139959875e-01,7.872885203139969867e-01,7.872885203139969867e-01,7.872885203139927679e-01,7.853981633974566057e-01,7.853981633974566057e-01,7.853981633974482790e-01,7.853981633974650434e-01,7.853981633974482790e-01,7.853981633974650434e-01,7.853981633974650434e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974818077e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974818077e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974818077e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974818077e-01,7.853981633974147503e-01,7.853981633974818077e-01,7.853981633974818077e-01,7.853981633974147503e-01,7.853981633974818077e-01,7.853981633974818077e-01,7.853981633974147503e-01,7.853981633974818077e-01,7.853981633974147503e-01,7.853981633974818077e-01
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974144172e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974144172e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974482790e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974356225e-01,7.853981633974356225e-01,7.853981633974335130e-01,7.853981633974335130e-01,7.853981633974335130e-01,7.853981633974356225e-01,7.853981633974398413e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974314036e-01,7.853981633974482790e-01,7.853981633974144172e-01,7.853981633974144172e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974144172e-01,7.853981633974144172e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974144172e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974144172e-01,7.853981633974821408e-01,7.853981633974144172e-01,7.853981633974144172e-01,7.853981633974821408e-01,7.853981633974144172e-01,7.853981633974144172e-01,7.853981633974821408e-01,7.853981633974144172e-01,7.853981633974144172e-01,7.853981633974144172e-01
7.853981633974482790e-01,7.853981633974141952e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974311816e-01,7.853981633974482790e-01,7.853981633974311816e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.830000864596157184e-01,7.834787799579264744e-01,7.834787799579264744e-01,7.834787799579264744e-01,7.833830044324765485e-01,7.834787799579264744e-01,7.834787799579264744e-01,7.834787799579264744e-01,7.853981633974397303e-01,7.853981633974397303e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974311816e-01,7.853981633974482790e-01,7.853981633974311816e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974141952e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974311816e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974397303e-01,7.853981633974397303e-01,7.853981633974482790e-01,7.863606270078568050e-01,7.863606270078568050e-01,7.863606270078600247e-01,7.865051562551722553e-01,7.863606270078589144e-01,7.863606270078568050e-01,7.863606270078525862e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974311816e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974141952e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974141952e-01,7.853981633974482790e-01,7.853981633973800003e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01
7.853981633974482790e-01,7.853981633974828069e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974654875e-01,7.853981633974482790e-01,7.853981633974654875e-01,7.853981633974482790e-01,7.853981633974654875e-01,7.853981633974569387e-01,7.853981633974569387e-01,7.853981633974569387e-01,7.844282315968668096e-01,7.844282315968624797e-01,7.844282315968624797e-01,7.846220673173431859e-01,7.844282315968624797e-01,7.844282315968624797e-01,7.844282315968668096e-01,7.853981633974569387e-01,7.853981633974569387e-01,7.853981633974482790e-01,7.853981633974654875e-01,7.853981633974482790e-01,7.853981633974654875e-01,7.853981633974482790e-01,7.853981633974654875e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974828069e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974828069e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974828069e-01,7.853981633974482790e-01,7.853981633974828069e-01,7.853981633974138621e-01,7.853981633974828069e-01,7.853981633974138621e-01,7.853981633974138621e-01,7.853981633974828069e-01,7.853981633974138621e-01,7.853981633974828069e-01,7.853981633974828069e-01,7.853981633974138621e-01
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974831400e-01,7.853981633974831400e-01,7.853981633974482790e-01,7.853981633974831400e-01,7.853981633974831400e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.829531804944057649e-01,7.829531804944057649e-01,7.829531804944057649e-01,7.826605871310474694e-01,7.829531804944057649e-01,7.829531804944057649e-01,7.829531804944100948e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974657095e-01,7.853981633974831400e-01,7.853981633974831400e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974831400e-01,7.853981633974831400e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974831400e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974831400e-01,7.853981633974482790e-01,7.853981633975178900e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633975178900e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633975178900e-01
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974135290e-01,7.853981633974135290e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974135290e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974352894e-01,7.853981633974330689e-01,7.855452438493796263e-01,7.853981633974330689e-01,7.853981633974352894e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974308485e-01,7.853981633974482790e-01,7.853981633974135290e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974135290e-01,7.853981633974135290e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974135290e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974135290e-01,7.853981633974831400e-01,7.853981633974135290e-01,7.853981633974135290e-01,7.853981633974831400e-01,7.853981633974135290e-01,7.853981633974135290e-01,7.853981633974831400e-01,7.853981633974135290e-01,7.853981633974135290e-01,7.853981633974135290e-01
